32.9808325240774,-87.62315895851567
47.02490946454744,-95.91241936409713
39.64041506355488,-107.10933888826227
42.264324797764985,-104.31622532665922
44.215878422538495,-117.95088867527949
40.555199382276676,-99.89444708628572
41.29100505661813,-103.29848101997399
46.38347921074537,-103.29659337832622
40.07320897544823,-86.37804911678758
38.49989586315933,-84.15097028297818
41.49600677109873,-103.17541231465535
37.11798271731311,-95.79751791362726
33.929857545123554,-92.19381235894421
46.976612779658495,-106.40766501417733
35.17425245485778,-97.96006268928495
40.92397505134069,-86.3654213295278
42.40402921826136,-84.71532529024275
38.856555746405384,-83.58325502970915
47.42110987650761,-117.18987416959558
37.15148819103185,-90.17871818880002
42.819211882364186,-102.02771329406085
43.26353312877634,-110.64338742082366
33.30354935728817,-83.79655493551854
41.918997396585674,-85.29433784433216
35.82014396244684,-99.59142153816738
43.22805000539307,-86.91021887520773
43.64008337298348,-116.015984301784
41.75418775520461,-98.51891722359429
37.31291527135432,-90.30479585231873
36.5250041831291,-112.82187216477493
35.45034023576503,-86.03167666535838
47.64195723285869,-85.7112984515618
47.626455962271336,-85.73477213336074
37.74849429771136,-99.76088347131841
44.1840385711976,-101.377186480538
41.6456625519666,-115.94796938972598
34.01768617660801,-103.85359012796974
39.1022634265422,-110.69579936355315
41.46412702464754,-116.74784244130811
47.492632754552105,-100.60809400707168
45.06758968100423,-116.24440080439493
45.50928555642593,-111.50504702204171
46.30385719904407,-104.99720408158046
42.33996273571588,-106.05976386199636
45.64047554752674,-108.86367146964969
36.669015408472404,-84.97723353412161
41.182553673363046,-108.21863849103534
43.16159885680297,-107.75412440970575
38.40369854017078,-111.07327225666177
42.31581820381701,-118.1070003028445
45.72273793011287,-96.65900061540535
37.030095828164086,-93.28014188306773
34.157091099370575,-118.93059083956058
39.97313258235741,-119.56356500670903
47.53255109966153,-107.58868293037007
41.030415485123626,-117.14641168307669
32.69459299421294,-105.77025172939629
32.548034817840566,-92.38136396828008
44.691252155230956,-113.11148859309486
40.48799147021011,-109.45788826160384
46.057503208902375,-86.3816285745593
33.55661397519799,-104.97503739178316
37.772518879862496,-100.8417650234784
35.79294183704592,-99.86378709746239
32.68311334689156,-112.11687418649436
38.707293167657845,-113.54795598311279
45.69814779089434,-92.82559378549622
38.94688892791642,-94.39244954717738
34.16199107140823,-101.26765869280523
43.159966523483725,-113.63338340037551
33.84427969522122,-103.7379618331588
38.07577917398945,-95.19627873522086
34.33801013749882,-108.96497681646815
46.71297188550558,-90.17137831486774
33.22614343964259,-95.30952179779788
38.18934301851276,-92.8525178215746
45.96315100283364,-86.49975532980999
45.800792242292175,-105.80140540956319
45.49760075414903,-106.91650551317369
40.4061556749428,-90.93896014005826
38.540111202828115,-112.90643978810633
46.759410845562044,-99.417820839974
33.8373405078077,-112.26706372677052
45.563644176564544,-92.73569479593395
44.74716199863584,-111.91717857281441
47.48220799253039,-109.20790320561267
33.72275960672009,-98.83917790502169
44.431654956851176,-113.5293213900369
43.204119070692926,-100.1554334668974
38.59832578667805,-93.22079927667974
33.08421848110226,-105.18005241444678
42.565869870754234,-98.77328718524574
48.16420491012864,-104.96937475582162
43.614518133183125,-103.27402132984837
